date,storageCapacity,storageCapacityAdded,cumulativeRenewableEnergyPurchase,energyIntensityEstimate,energyConsumptionRateEstimate,energyUsedSealDataEstimate,cumulativeEnergyUseEstimate,energyUsedStoreDataEstimate,close,volume
2022-07-12,21388336493,17060384,1452033144,7.485484282,149106.6596,26076.28513,2067095559,68896.10951,5.081658,82871670
2022-07-13,21405238742,16901472,1452033144,7.464732344,148810.7983,25833.39291,2070667019,68950.55504,5.297848,132685102
2022-07-14,21421959759,16565120,1452033144,7.422687518,148088.218,25319.28897,2074221137,69004.41678,5.361027,95529865
2022-07-15,21438296883,16341632,1452033144,7.394308262,147634.5358,24977.69426,2077764367,69057.04192,5.228496,100784299
2022-07-16,21454897976,16254368,1452033144,7.382308421,147509.085,24844.31386,2081304586,69110.51736,5.386935,92453791
2022-07-17,21470557247,15663264,1452033144,7.309947002,146169.8074,23940.82913,2084812662,69160.959,5.688719,193594561
2022-07-18,21487043121,17176832,1452033144,7.490006913,149885.2871,26254.27241,2088409910,69214.0633,5.987658,256056314
2022-07-19,21503866299,16090208,1452033144,7.358193014,147362.7973,24593.40022,2091946618,69268.25412,6.056086,257496139
2022-07-20,21519743797,15876352,1452033144,7.33116459,146929.9045,24266.52774,2095472937,69319.39872,5.581972,277047918
2022-07-21,21535888236,16489728,1452033144,7.403126758,148483.4687,25204.05456,2099036541,69371.40319,5.632761,191380127
2022-07-22,21552735542,16973312,1452033144,7.459397639,149729.1258,25943.19819,2102630041,69425.67173,5.486861,162608817
2022-07-23,21569391378,16310240,1452033144,7.378620852,148222.1866,24929.71253,2106187374,69479.32351,5.583065,135364385
2022-07-24,21584827473,14858048,1452033144,7.203874263,144815.4292,22710.08063,2109662946,69529.04626,5.648096,150703589
2022-07-25,21599707649,14751680,1452033144,7.189963608,144635.4314,22547.50033,2113134197,69576.97828,5.236839,162017843
2022-07-26,21614090573,14217568,1452033144,7.125120113,143426.4625,21731.12616,2116576433,69623.30855,5.307252,153312731
2022-07-27,21628231803,14068160,1452033144,7.10621237,143139.4447,21502.76052,2120011780,69668.86028,5.64393,169447682
2022-07-28,21642808007,14945888,1452033144,7.209580356,145319.4427,22844.34143,2123499448,69715.81315,5.935979,294740493
2022-07-29,21657823640,14887936,1452033144,7.201452087,145256.3137,22755.76354,2126985600,69764.18151,5.957067,320543545
2022-07-30,21672567134,14371808,1452033144,7.13888458,144092.3245,21966.87737,2130443817,69811.67325,8.047046,1463241397
2022-07-31,21686429888,13739712,1452033144,7.062690352,142645.5929,21000.7376,2133867312,69856.32796,9.83788,1936604101
2022-08-01,21700408135,14261312,1452033144,7.123572371,143967.9673,21797.98755,2137322544,69901.35468,8.811206,1494547956
2022-08-02,21714782143,14592768,1452033144,7.161781724,144836.055,22304.6081,2140798610,69947.65624,8.15643,1119761019
2022-08-03,21728992600,13471328,1452033144,7.027667296,142216.8041,20590.52071,2144211814,69993.43096,8.091404,753411135
2022-08-04,21742219719,13300960,1452033144,7.006505271,141874.8657,20330.11833,2147616811,70036.03816,8.09992,521361180
2022-08-05,21756602591,15565792,1452033144,7.273689515,147382.5166,23791.8461,2151153993,70082.36827,8.344742,441197263
2022-08-06,21772349624,15552864,1452033144,7.27082624,147431.1305,23772.08604,2154692341,70133.09261,9.464841,853213474
2022-08-07,21787145981,13893568,1452033144,7.073339644,143524.1507,21235.90188,2158136921,70180.75463,8.782747,422489865
2022-08-08,21801150983,14432864,1452033144,7.136022955,144889.1255,22060.19964,2161614261,70225.86755,8.712517,444481646
2022-08-09,21815835059,15031744,1452033144,7.20560817,146400.5181,22975.56975,2165127874,70273.16789,8.041505,456956171
2022-08-10,21830789993,14583552,1452033144,7.151492517,145400.624,22290.52173,2168617490,70321.34073,8.293769,431276448
2022-08-11,21845078771,13997696,1452033144,7.081264146,144067.009,21395.05841,2172075099,70367.36774,8.360317,440521796
2022-08-12,21859102788,14187744,1452033144,7.102606926,144593.9903,21685.54107,2175545355,70412.5419,8.755224,362119526
2022-08-13,21873192140,13806112,1452033144,7.056573532,143749.4426,21102.22801,2178995343,70457.92652,8.347149,308188371
2022-08-14,21886005210,11734592,1452033144,6.811739767,138843.2198,17935.97183,2182327581,70499.19998,8.238071,333537515
2022-08-15,21898289021,12781280,1452033144,6.934123052,141417.0775,19535.80304,2185721591,70538.76859,8.473929,327166697
2022-08-16,21911039923,13237632,1452033144,6.986913151,142576.6693,20233.32338,2189143432,70579.8418,8.427291,425628930
2022-08-17,21924510456,13595936,1452033144,7.028066026,143504.615,20780.9803,2192587544,70623.23308,8.176953,405716782
2022-08-18,21937706618,12706336,1452033144,6.92261842,141436.5805,19421.25339,2195982022,70665.74056,7.490127,307861129
2022-08-19,21950582300,13258688,1452033144,6.986580523,142827.1744,20265.50685,2199409875,70707.2157,6.472313,546726899
2022-08-20,21963996328,13300608,1452033144,6.990547757,142995.6083,20329.58031,2202841771,70750.42497,6.249108,308613756
2022-08-21,21977075549,12819392,1452033144,6.9332,141906.9806,19594.05609,2206247539,70792.55576,6.415201,227340316
2022-08-22,21989843192,12900640,1452033144,6.941847565,142166.5209,19718.24122,2209659536,70833.68289,6.318515,232443391
2022-08-23,22002836669,13197056,1452033144,6.975666874,142943.5414,20171.30418,2213090182,70875.53748,6.376111,207326848
2022-08-24,22015903126,12886176,1452033144,6.938365458,142263.6041,19696.13343,2216504509,70917.62715,6.276423,246562839
2022-08-25,22029469097,14374720,1452033144,7.111542865,145904.267,21971.32828,2220006212,70961.32586,6.363798,209209416
2022-08-26,22044385010,15060544,1452033144,7.190567706,147625.4714,23019.58969,2223549224,71009.37299,5.646423,316005694
2022-08-27,22059061837,14368064,1452033144,7.108509859,146037.9535,21961.15478,2227054136,71056.64999,5.830761,212303548
2022-08-28,22072848723,13170240,1452033144,6.967634576,143233.262,20130.31673,2230491735,71101.06031,5.615007,157396573
2022-08-29,22086263417,13714624,1452033144,7.030210408,144607.461,20962.39135,2233962315,71144.27172,6.021931,186036630
2022-08-30,22100539885,14972928,1452033144,7.175879895,147699.2106,22885.67126,2237507097,71190.25908,5.706767,195454699
2022-08-31,22115368425,14618912,1452033144,7.133463099,146924.6713,22344.56842,2241033290,71238.02477,5.744146,183454088
2022-09-01,22130320943,15301344,1452033144,7.211768546,148637.9211,23387.64526,2244600601,71286.18982,5.769775,167138976
2022-09-02,22144943937,13882720,1452033144,7.045529351,145307.6047,21219.32104,2248087984,71333.29341,5.830133,215076713
2022-09-03,22159049956,14371136,1452033144,7.101294125,146550.9937,21965.85024,2251605209,71378.73172,6.518859,471942594
2022-09-04,22173063709,13620320,1452033144,7.012988213,144820.1336,20818.25051,2255080893,71423.87282,6.263213,206437211
2022-09-05,22186561712,13232768,1452033144,6.967016582,143958.3891,20225.8889,2258535895,71467.35259,6.129818,194588259
2022-09-06,22199615560,12994848,1452033144,6.938498109,143453.47,19862.23532,2261978779,71509.40164,5.60813,269790495
2022-09-07,22212244123,12165120,1452033144,6.841390809,141526.2397,18594.02097,2265375409,71550.08077,5.853741,191565230
2022-09-08,22224564033,12638656,1452033144,6.895509029,142724.8884,19317.80654,2268800807,71589.76566,5.861864,183666019
2022-09-09,22237298045,12787488,1452033144,6.911915241,143146.4397,19545.29178,2272236322,71630.78446,6.384137,338433960
2022-09-10,22249766968,12030048,1452033144,6.823368808,141391.8714,18387.56747,2275629728,71670.94936,6.363796,244893720
2022-09-11,22261941935,12506624,1452033144,6.877767065,142597.0821,19115.99959,2279052059,71710.16736,6.404723,333184718
2022-09-12,22274512816,12631840,1452033144,6.891434775,142961.1372,19307.38848,2282483127,71750.66068,6.54175,352722962
2022-09-13,22287559279,13294400,1452033144,6.967177724,144617.0607,20320.09157,2285953937,71792.68595,5.934766,316015319
2022-09-14,22300794795,13277536,1452033144,6.964317055,144643.528,20294.31545,2289425382,71835.32019,5.959262,202725431
2022-09-15,22314570885,14385664,1452033144,7.091325134,147372.37,21988.05585,2292962320,71879.69573,5.714375,208539536
2022-09-16,22328956619,14392256,1452033144,7.091015628,147460.9415,21998.13153,2296501383,71926.03506,5.823905,169713207
2022-09-17,22343379769,14305920,1452033144,7.079987211,147326.7032,21866.16954,2300037225,71972.49491,5.912122,116137785
2022-09-18,22357414944,13712576,1452033144,7.010569606,145973.8367,20959.26104,2303540598,72017.70502,5.251811,193418125
2022-09-19,22371210753,14023616,1452033144,7.045419792,146790.0081,21434.67635,2307063559,72062.14408,5.480259,200955000
2022-09-20,22384956016,13149792,1452033144,6.94384509,144762.6081,20099.06258,2310537862,72106.42032,5.314151,165224729
2022-09-21,22398044635,13105792,1452033144,6.937898849,144723.2143,20031.8099,2314011220,72148.58138,5.279063,237611667
2022-09-22,22410917811,12636768,1452033144,6.883107602,143662.8017,19314.92078,2317459128,72190.04845,5.520966,198008924
2022-09-23,22423593589,13064928,1452033144,6.931485419,144754.3614,19969.3505,2320933233,72230.87967,5.702567,224932132
2022-09-24,22436895202,13291808,1452033144,6.956650328,145366.0749,20316.12977,2324422020,72273.72682,5.574241,168067498
2022-09-25,22450040470,13116128,1452033144,6.935593248,145010.9753,20047.60816,2327902284,72316.07036,5.717006,194016960
2022-09-26,22462930936,12655424,1452033144,6.881883395,143970.6156,19343.43592,2331357580,72357.59313,5.688375,200487735
2022-09-27,22475305158,12087296,1452033144,6.815951758,142669.86,18475.06932,2334781657,72397.45297,5.73376,292625181
2022-09-28,22487461002,12261472,1452033144,6.835160101,143149.3053,18741.29211,2338217241,72436.60938,5.862675,221149106
2022-09-29,22500180260,13194592,1452033144,6.941224114,145452.8363,20167.53803,2341708110,72477.58065,5.781772,154368757
2022-09-30,22513362403,13141984,1452033144,6.934318392,145393.2589,20087.12828,2345197549,72520.04297,5.684224,154763364
2022-10-01,22526679663,13355968,1452033144,6.957905208,145974.105,20414.19641,2348700928,72562.94053,5.517215,108329989
2022-10-02,22539113879,11352480,1452033144,6.728025054,141229.2224,17351.92511,2352090430,72602.99363,5.377714,124553326
2022-10-03,22550079853,11084960,1452033144,6.696826107,140642.7133,16943.02881,2355465856,72638.31722,5.525445,113370795
2022-10-04,22561692948,11809600,1452033144,6.778931593,142440.3611,18050.61931,2358884425,72675.72532,5.603505,121038093
2022-10-05,22573470532,11886944,1452033144,6.787056364,142685.5259,18168.8373,2362308878,72713.66328,5.587211,103194408
2022-10-06,22585103266,11272480,1452033144,6.716255444,141269.828,17229.64751,2365699355,72751.13464,5.487322,113636252
2022-10-07,22596734535,12169568,1452033144,6.817886452,143481.3908,18600.8196,2369142909,72788.60128,5.471751,81383128
2022-10-08,22608879138,11927616,1452033144,6.789566616,142962.1978,18231.00323,2372574002,72827.72148,5.397412,62993097
2022-10-09,22620953704,12321760,1452033144,6.833736281,143969.0888,18833.44051,2376029261,72866.61607,5.431464,61491538
2022-10-10,22633123909,11984864,1452033144,6.794627839,143222.1884,18318.50508,2379466594,72905.81874,5.156588,103246298
2022-10-11,22644995456,11679392,1452033144,6.759154486,142549.1857,17851.60029,2382887775,72944.05936,5.129609,113443920
2022-10-12,22656642177,11987424,1452033144,6.79350268,143347.2702,18322.41796,2386328111,72981.57578,5.145176,79402437
2022-10-13,22669204228,12611296,1452033144,6.863658555,144907.9044,19275.9876,2389805901,73022.04066,5.137164,189209228
2022-10-14,22681425707,12329664,1452033144,6.830892204,144293.8801,18845.52153,2393268955,73061.40849,5.066583,143976527
2022-10-15,22694012962,12360032,1452033144,6.833563272,144430.4115,18891.93811,2396735285,73101.95455,5.184858,136423790
2022-10-16,22703885332,7650816,1452033144,6.298505777,133179.6431,11694.04273,2399931597,73133.75543,5.153086,105048220
